"program","year","week","site","depth","BT","weekly_max_temp","dhw","annual_max"
"TCRMP",2015,25,"Great Pond",4,30,28.6749852941176,0,0
"TCRMP",2017,25,"Great Pond",4,30,28.8099264705882,0,0
"TCRMP",2018,25,"Great Pond",4,30,28.7763676470588,0,0
"TCRMP",2019,25,"Great Pond",4,30,28.5403602941176,0,0
"TCRMP",2020,25,"Great Pond",4,30,29.3869558823529,0,0
"TCRMP",2021,25,"Great Pond",4,30,28.367,0,0
"TCRMP",2022,25,"Great Pond",4,30,29.0847573529412,0,0
"TCRMP",2023,25,"Great Pond",4,30,29.576,0,0
"TCRMP",2024,25,"Great Pond",4,30,30.65384375,8.1986666666666,0
"TCRMP",2008,26,"Great Pond",4,30,28.0886470588235,0,0
"TCRMP",2009,26,"Great Pond",4,30,29.3293088235294,0,0
"TCRMP",2010,26,"Great Pond",4,30,29.8487941176471,0,0
"TCRMP",2011,26,"Great Pond",4,30,28.8684117647059,0,0
"TCRMP",2012,26,"Great Pond",4,30,29.1471397058824,0,0
"TCRMP",2013,26,"Great Pond",4,30,28.3646691176471,0,0
"TCRMP",2014,26,"Great Pond",4,30,28.5427647058824,0,0
"TCRMP",2015,26,"Great Pond",4,30,28.5132058823529,0,0
"TCRMP",2017,26,"Great Pond",4,30,28.9030661764706,0,0
"TCRMP",2018,26,"Great Pond",4,30,28.3334338235294,0,0
"TCRMP",2019,26,"Great Pond",4,30,28.8520882352941,0,0
"TCRMP",2020,26,"Great Pond",4,30,29.3381911764706,0,0
"TCRMP",2021,26,"Great Pond",4,30,28.538,0,0
"TCRMP",2022,26,"Great Pond",4,30,28.7542279411765,0,0
"TCRMP",2023,26,"Great Pond",4,30,30.0018823529412,1.0018823529412,0
"TCRMP",2024,26,"Great Pond",4,30,30.2144375,9.4131041666666,0
"TCRMP",2008,27,"Great Pond",4,30,28.2198088235294,0,0
"TCRMP",2009,27,"Great Pond",4,30,29.4283970588235,0,0
"TCRMP",2010,27,"Great Pond",4,30,29.7746176470588,0,0
"TCRMP",2011,27,"Great Pond",4,30,28.6934117647059,0,0
"TCRMP",2012,27,"Great Pond",4,30,28.9314852941176,0,0
"TCRMP",2013,27,"Great Pond",4,30,28.3482647058824,0,0
"TCRMP",2014,27,"Great Pond",4,30,28.5067352941176,0,0
"TCRMP",2015,27,"Great Pond",4,30,28.3958088235294,0,0
"TCRMP",2017,27,"Great Pond",4,30,29.0705073529412,0,0
"TCRMP",2018,27,"Great Pond",4,30,28.3409852941176,0,0
"TCRMP",2019,27,"Great Pond",4,30,29.0111102941176,0,0
"TCRMP",2020,27,"Great Pond",4,30,29.5735294117647,0,0
"TCRMP",2021,27,"Great Pond",4,30,28.6766911764706,0,0
"TCRMP",2022,27,"Great Pond",4,30,28.7099705882353,0,0
"TCRMP",2023,27,"Great Pond",4,30,29.6834779411765,1.0018823529412,0
"TCRMP",2024,27,"Great Pond",4,30,29.8954791666667,9.4131041666666,0
"TCRMP",2008,28,"Great Pond",4,30,28.4049411764706,0,0
"TCRMP",2009,28,"Great Pond",4,30,29.0726323529412,0,0
"TCRMP",2010,28,"Great Pond",4,30,29.7291323529412,0,0
"TCRMP",2011,28,"Great Pond",4,30,29.5176301369863,0,0
"TCRMP",2012,28,"Great Pond",4,30,28.9242426470588,0,0
"TCRMP",2013,28,"Great Pond",4,30,28.9617647058824,0,0
"TCRMP",2014,28,"Great Pond",4,30,28.5538970588235,0,0
"TCRMP",2015,28,"Great Pond",4,30,28.3744926470588,0,0
"TCRMP",2017,28,"Great Pond",4,30,29.8255073529412,0,0
"TCRMP",2018,28,"Great Pond",4,30,28.3189117647059,0,0
"TCRMP",2019,28,"Great Pond",4,30,28.8848014705882,0,0
"TCRMP",2020,28,"Great Pond",4,30,29.4448382352941,0,0
"TCRMP",2021,28,"Great Pond",4,30,28.5946397058824,0,0
"TCRMP",2022,28,"Great Pond",4,30,28.7484338235294,0,0
"TCRMP",2023,28,"Great Pond",4,30,29.3501691176471,1.0018823529412,0
"TCRMP",2024,28,"Great Pond",4,30,30.0276666666667,10.4407708333333,0
"TCRMP",2008,29,"Great Pond",4,30,28.4175294117647,0,0
"TCRMP",2009,29,"Great Pond",4,30,29.0961176470588,0,0
"TCRMP",2010,29,"Great Pond",4,30,29.2182205882353,0,0
"TCRMP",2011,29,"Great Pond",4,30,29.5712352941176,0,0
"TCRMP",2012,29,"Great Pond",4,30,28.9858235294118,0,0
"TCRMP",2013,29,"Great Pond",4,30,28.7633161764706,0,0
"TCRMP",2014,29,"Great Pond",4,30,28.9039926470588,0,0
"TCRMP",2015,29,"Great Pond",4,30,28.3799338235294,0,0
"TCRMP",2017,29,"Great Pond",4,30,29.5060808823529,0,0
"TCRMP",2018,29,"Great Pond",4,30,28.655,0,0
"TCRMP",2019,29,"Great Pond",4,30,29.1969044117647,0,0
"TCRMP",2020,29,"Great Pond",4,30,29.3787720588235,0,0
"TCRMP",2021,29,"Great Pond",4,30,28.6587205882353,0,0
"TCRMP",2022,29,"Great Pond",4,30,28.7910294117647,0,0
"TCRMP",2023,29,"Great Pond",4,30,29.8678602941176,1.0018823529412,0
"TCRMP",2024,29,"Great Pond",4,30,30.1756145833333,11.6163854166666,0
"TCRMP",2008,30,"Great Pond",4,30,28.6295735294118,0,0
"TCRMP",2009,30,"Great Pond",4,30,28.8766470588235,0,0
"TCRMP",2010,30,"Great Pond",4,30,29.6551029411765,0,0
"TCRMP",2011,30,"Great Pond",4,30,29.1560661764706,0,0
"TCRMP",2012,30,"Great Pond",4,30,29.1529117647059,0,0
"TCRMP",2013,30,"Great Pond",4,30,28.9768088235294,0,0
"TCRMP",2014,30,"Great Pond",4,30,28.9030955882353,0,0
"TCRMP",2015,30,"Great Pond",4,30,29.0265147058824,0,0
"TCRMP",2017,30,"Great Pond",4,30,29.7790367647059,0,0
"TCRMP",2018,30,"Great Pond",4,30,28.7002205882353,0,0
"TCRMP",2019,30,"Great Pond",4,30,29.1745661764706,0,0
"TCRMP",2020,30,"Great Pond",4,30,29.4381544117647,0,0
"TCRMP",2021,30,"Great Pond",4,30,28.8185441176471,0,0
"TCRMP",2022,30,"Great Pond",4,30,28.7163382352941,0,0
"TCRMP",2023,30,"Great Pond",4,30,29.6642647058824,1.0018823529412,0
"TCRMP",2024,30,"Great Pond",4,30,30.172625,12.7890104166666,0
"TCRMP",2008,31,"Great Pond",4,30,28.6928823529412,0,0
"TCRMP",2009,31,"Great Pond",4,30,28.6905588235294,0,0
"TCRMP",2010,31,"Great Pond",4,30,30.0931617647059,1.0931617647059,0
"TCRMP",2011,31,"Great Pond",4,30,29.1948088235294,0,0
"TCRMP",2012,31,"Great Pond",4,30,29.0553676470588,0,0
"TCRMP",2013,31,"Great Pond",4,30,29.3134705882353,0,0
"TCRMP",2014,31,"Great Pond",4,30,28.9735735294118,0,0
"TCRMP",2015,31,"Great Pond",4,30,28.8358308823529,0,0
"TCRMP",2017,31,"Great Pond",4,30,29.5834705882353,0,0
"TCRMP",2018,31,"Great Pond",4,30,28.5739779411765,0,0
"TCRMP",2019,31,"Great Pond",4,30,29.0225735294118,0,0
"TCRMP",2020,31,"Great Pond",4,30,29.4165808823529,0,0
"TCRMP",2021,31,"Great Pond",4,30,29.3023455882353,0,0
"TCRMP",2022,31,"Great Pond",4,30,28.8547867647059,0,0
"TCRMP",2023,31,"Great Pond",4,30,30.3829779411765,2.3848602941177,0
"TCRMP",2024,31,"Great Pond",4,30,30.1700625,13.9590729166666,0
"TCRMP",2008,32,"Great Pond",4,30,29.1804411764706,0,0
"TCRMP",2009,32,"Great Pond",4,30,29.0578235294118,0,0
"TCRMP",2010,32,"Great Pond",4,30,30.4738676470588,2.5670294117647,0
"TCRMP",2011,32,"Great Pond",4,30,29.813375,0,0
"TCRMP",2012,32,"Great Pond",4,30,29.2394558823529,0,0
"TCRMP",2013,32,"Great Pond",4,30,29.3421029411765,0,0
"TCRMP",2014,32,"Great Pond",4,30,29.209125,0,0
"TCRMP",2015,32,"Great Pond",4,30,29.0662132352941,0,0
"TCRMP",2017,32,"Great Pond",4,30,29.7278308823529,0,0
"TCRMP",2018,32,"Great Pond",4,30,28.9520808823529,0,0
"TCRMP",2019,32,"Great Pond",4,30,29.2950808823529,0,0
"TCRMP",2020,32,"Great Pond",4,30,29.6310735294118,0,0
"TCRMP",2021,32,"Great Pond",4,30,29.0322794117647,0,0
"TCRMP",2022,32,"Great Pond",4,30,29.0905,0,0
"TCRMP",2023,32,"Great Pond",4,30,30.3425147058824,3.7273750000001,0
"TCRMP",2024,32,"Great Pond",4,30,30.1936041666667,13.9567083333333,0
"TCRMP",2008,33,"Great Pond",4,30,29.41275,0,0
"TCRMP",2009,33,"Great Pond",4,30,29.0784117647059,0,0
"TCRMP",2010,33,"Great Pond",4,30,30.6030294117647,4.1700588235294,0
"TCRMP",2011,33,"Great Pond",4,30,29.8753970588235,0,0
"TCRMP",2012,33,"Great Pond",4,30,29.2148676470588,0,0
"TCRMP",2013,33,"Great Pond",4,30,29.4790661764706,0,0
"TCRMP",2014,33,"Great Pond",4,30,28.7977205882353,0,0
"TCRMP",2015,33,"Great Pond",4,30,29.1701470588235,0,0
"TCRMP",2017,33,"Great Pond",4,30,29.6284411764706,0,0
"TCRMP",2018,33,"Great Pond",4,30,28.9991029411765,0,0
"TCRMP",2019,33,"Great Pond",4,30,29.2913455882353,0,0
"TCRMP",2020,33,"Great Pond",4,30,29.9474338235294,0,0
"TCRMP",2021,33,"Great Pond",4,30,29.1186617647059,0,0
"TCRMP",2022,33,"Great Pond",4,30,29.9190367647059,0,0
"TCRMP",2023,33,"Great Pond",4,30,29.9498161764706,3.7273750000001,0
"TCRMP",2024,33,"Great Pond",4,30,30.3861145833333,14.1403854166666,0
"TCRMP",2008,34,"Great Pond",4,30,29.5288235294118,0,0
"TCRMP",2009,34,"Great Pond",4,30,29.2473235294118,0,0
"TCRMP",2010,34,"Great Pond",4,30,30.7729264705882,5.9429852941176,0
"TCRMP",2011,34,"Great Pond",4,30,29.2897058823529,0,0
"TCRMP",2012,34,"Great Pond",4,30,29.1388088235294,0,0
"TCRMP",2013,34,"Great Pond",4,30,29.4890294117647,0,0
"TCRMP",2014,34,"Great Pond",4,30,28.8734852941176,0,0
"TCRMP",2015,34,"Great Pond",4,30,29.3726102941176,0,0
"TCRMP",2017,34,"Great Pond",4,30,29.8303161764706,0,0
"TCRMP",2018,34,"Great Pond",4,30,29.0835882352941,0,0
"TCRMP",2019,34,"Great Pond",4,30,29.5973014705882,0,0
"TCRMP",2020,34,"Great Pond",4,30,29.9494191176471,0,0
"TCRMP",2021,34,"Great Pond",4,30,29.3147205882353,0,0
"TCRMP",2022,34,"Great Pond",4,30,29.9077867647059,0,0
"TCRMP",2023,34,"Great Pond",4,30,30.0647647058824,4.7921397058825,0
"TCRMP",2024,34,"Great Pond",4,30,30.2851145833333,14.2473541666666,0
"TCRMP",2008,35,"Great Pond",4,30,29.5563970588235,0,0
"TCRMP",2009,35,"Great Pond",4,30,29.3751029411765,0,0
"TCRMP",2010,35,"Great Pond",4,30,30.0610147058824,7.004,0
"TCRMP",2011,35,"Great Pond",4,30,30.0031911764706,1.0031911764706,0
"TCRMP",2012,35,"Great Pond",4,30,29.1708970588235,0,0
"TCRMP",2013,35,"Great Pond",4,30,29.6141323529412,0,0
"TCRMP",2014,35,"Great Pond",4,30,29.0060661764706,0,0
"TCRMP",2015,35,"Great Pond",4,30,29.3842132352941,0,0
"TCRMP",2017,35,"Great Pond",4,30,29.9519779411765,0,0
"TCRMP",2018,35,"Great Pond",4,30,29.0028161764706,0,0
"TCRMP",2019,35,"Great Pond",4,30,29.6557794117647,0,0
"TCRMP",2020,35,"Great Pond",4,30,29.7447647058824,0,0
"TCRMP",2021,35,"Great Pond",4,30,30.4015808823529,1.4015808823529,0
"TCRMP",2022,35,"Great Pond",4,30,29.8324558823529,0,0
"TCRMP",2023,35,"Great Pond",4,30,30.6192058823529,6.4113455882354,0
"TCRMP",2024,35,"Great Pond",4,30,30.5041666666667,14.37334375,0
"TCRMP",2008,36,"Great Pond",4,30,29.8488088235294,0,0
"TCRMP",2009,36,"Great Pond",4,30,29.3865441176471,0,0
"TCRMP",2010,36,"Great Pond",4,30,30.0250147058824,8.0290147058824,1
"TCRMP",2011,36,"Great Pond",4,30,30.1101397058824,2.113330882353,0
"TCRMP",2012,36,"Great Pond",4,30,30.2283161764706,1.2283161764706,0
"TCRMP",2013,36,"Great Pond",4,30,29.4797647058824,0,0
"TCRMP",2014,36,"Great Pond",4,30,29.2192279411765,0,0
"TCRMP",2015,36,"Great Pond",4,30,30.0174779411765,1.0174779411765,0
"TCRMP",2017,36,"Great Pond",4,30,30.1215294117647,1.1215294117647,1
"TCRMP",2018,36,"Great Pond",4,30,29.4064558823529,0,0
"TCRMP",2019,36,"Great Pond",4,30,30.0551691176471,1.0551691176471,0
"TCRMP",2020,36,"Great Pond",4,30,29.7459044117647,0,0
"TCRMP",2021,36,"Great Pond",4,30,30.1099044117647,2.5114852941176,0
"TCRMP",2022,36,"Great Pond",4,30,30.1924338235294,1.1924338235294,0
"TCRMP",2023,36,"Great Pond",4,30,30.7443455882353,8.1556911764707,0
"TCRMP",2024,36,"Great Pond",4,30,30.65665625,14.43990625,0
"TCRMP",2008,37,"Great Pond",4,30,29.6701617647059,0,0
"TCRMP",2009,37,"Great Pond",4,30,29.6868382352941,0,0
"TCRMP",2010,37,"Great Pond",4,30,29.8668529411765,8.0290147058824,0
"TCRMP",2011,37,"Great Pond",4,30,29.4206985294118,2.113330882353,0
"TCRMP",2012,37,"Great Pond",4,30,30.4285220588235,2.6568382352941,0
"TCRMP",2013,37,"Great Pond",4,30,29.6004926470588,0,0
"TCRMP",2014,37,"Great Pond",4,30,29.2721102941176,0,0
"TCRMP",2015,37,"Great Pond",4,30,29.7475661764706,1.0174779411765,0
"TCRMP",2017,37,"Great Pond",4,30,29.8051102941176,1.1215294117647,0
"TCRMP",2018,37,"Great Pond",4,30,29.6954411764706,0,0
"TCRMP",2019,37,"Great Pond",4,30,30.4868602941176,2.5420294117647,0
"TCRMP",2020,37,"Great Pond",4,30,29.9978014705882,0,0
"TCRMP",2021,37,"Great Pond",4,30,29.6968235294118,2.5114852941176,0
"TCRMP",2022,37,"Great Pond",4,30,30.1622205882353,2.3546544117647,1
"TCRMP",2023,37,"Great Pond",4,30,30.8594338235294,10.0151250000001,0
"TCRMP",2024,37,"Great Pond",4,30,30.9052708333333,14.6913333333333,0
"TCRMP",2008,38,"Great Pond",4,30,30.0898970588235,1.0898970588235,1
"TCRMP",2009,38,"Great Pond",4,30,29.6609558823529,0,0
"TCRMP",2010,38,"Great Pond",4,30,29.6609852941176,8.0290147058824,0
"TCRMP",2011,38,"Great Pond",4,30,29.3934632352941,2.113330882353,0
"TCRMP",2012,38,"Great Pond",4,30,30.2124852941176,3.8693235294117,0
"TCRMP",2013,38,"Great Pond",4,30,30.1071985294118,1.1071985294118,0
"TCRMP",2014,38,"Great Pond",4,30,29.4343235294118,0,0
"TCRMP",2015,38,"Great Pond",4,30,29.9787794117647,1.0174779411765,0
"TCRMP",2017,38,"Great Pond",4,30,29.5369852941176,1.1215294117647,0
"TCRMP",2018,38,"Great Pond",4,30,29.2378897058824,0,0
"TCRMP",2019,38,"Great Pond",4,30,30.3078014705882,3.8498308823529,0
"TCRMP",2020,38,"Great Pond",4,30,30.1837647058824,1.1837647058824,0
"TCRMP",2021,38,"Great Pond",4,30,30.4841691176471,3.9956544117647,0
"TCRMP",2022,38,"Great Pond",4,30,29.3424705882353,2.3546544117647,0
"TCRMP",2023,38,"Great Pond",4,30,30.865625,10.8788676470589,0
"TCRMP",2024,38,"Great Pond",4,30,31.2175,15.6943958333333,0
"TCRMP",2007,39,"Great Pond",4,30,29.5676666666667,0,0
"TCRMP",2008,39,"Great Pond",4,30,29.5709558823529,1.0898970588235,0
"TCRMP",2009,39,"Great Pond",4,30,29.9829411764706,0,0
"TCRMP",2010,39,"Great Pond",4,30,29.6399558823529,8.0290147058824,0
"TCRMP",2011,39,"Great Pond",4,30,30.1454705882353,3.2588014705883,1
"TCRMP",2012,39,"Great Pond",4,30,30.1642720588235,5.0335955882352,1
"TCRMP",2013,39,"Great Pond",4,30,30.3272941176471,2.4344926470589,0
"TCRMP",2014,39,"Great Pond",4,30,29.8784264705882,0,0
"TCRMP",2015,39,"Great Pond",4,30,30.4797867647059,2.4972647058824,0
"TCRMP",2017,39,"Great Pond",4,30,29.0136911764706,1.1215294117647,0
"TCRMP",2018,39,"Great Pond",4,30,29.1001176470588,0,0
"TCRMP",2019,39,"Great Pond",4,30,29.9625367647059,3.8498308823529,0
"TCRMP",2020,39,"Great Pond",4,30,30.7474779411765,2.9312426470589,0
"TCRMP",2021,39,"Great Pond",4,30,30.5625955882353,5.55825,0
"TCRMP",2022,39,"Great Pond",4,30,29.3014779411765,2.3546544117647,0
"TCRMP",2023,39,"Great Pond",4,30,30.6355147058824,12.5143823529413,0
"TCRMP",2024,39,"Great Pond",4,30,31.51471875,18.2091145833333,0
"TCRMP",2007,40,"Great Pond",4,30,29.63375,0,0
"TCRMP",2008,40,"Great Pond",4,30,29.3725882352941,1.0898970588235,0
"TCRMP",2009,40,"Great Pond",4,30,29.7105882352941,0,0
"TCRMP",2010,40,"Great Pond",4,30,29.4594558823529,8.0290147058824,0
"TCRMP",2011,40,"Great Pond",4,30,29.8993014705882,3.2588014705883,0
"TCRMP",2012,40,"Great Pond",4,30,29.8392426470588,5.0335955882352,0
"TCRMP",2013,40,"Great Pond",4,30,30.4756764705882,3.9101691176471,0
"TCRMP",2014,40,"Great Pond",4,30,29.5637573529412,0,0
"TCRMP",2015,40,"Great Pond",4,30,30.6114926470588,4.1087573529412,0
"TCRMP",2017,40,"Great Pond",4,30,29.6348823529412,1.1215294117647,0
"TCRMP",2018,40,"Great Pond",4,30,29.5198676470588,0,0
"TCRMP",2019,40,"Great Pond",4,30,30.4262132352941,5.276044117647,0
"TCRMP",2020,40,"Great Pond",4,30,30.0988308823529,4.0300735294118,0
"TCRMP",2021,40,"Great Pond",4,30,29.6925735294118,5.55825,0
"TCRMP",2022,40,"Great Pond",4,30,29.5175220588235,2.3546544117647,0
"TCRMP",2023,40,"Great Pond",4,30,30.5449338235294,14.0593161764707,0
"TCRMP",2024,40,"Great Pond",4,30,31.3261145833333,19.5075624999999,0
"TCRMP",2007,41,"Great Pond",4,30,29.6668382352941,0,0
"TCRMP",2008,41,"Great Pond",4,30,29.8992647058824,1.0898970588235,0
"TCRMP",2009,41,"Great Pond",4,30,30.0756617647059,1.0756617647059,1
"TCRMP",2010,41,"Great Pond",4,30,29.49375,8.0290147058824,0
"TCRMP",2011,41,"Great Pond",4,30,29.5515073529412,3.2588014705883,0
"TCRMP",2012,41,"Great Pond",4,30,29.6882205882353,5.0335955882352,0
"TCRMP",2013,41,"Great Pond",4,30,30.2108382352941,5.1210073529412,0
"TCRMP",2014,41,"Great Pond",4,30,29.71575,0,0
"TCRMP",2015,41,"Great Pond",4,30,30.0483455882353,5.1571029411765,0
"TCRMP",2016,41,"Great Pond",4,30,30.06132,0,0
"TCRMP",2017,41,"Great Pond",4,30,29.6453823529412,1.1215294117647,0
"TCRMP",2018,41,"Great Pond",4,30,28.8169264705882,0,0
"TCRMP",2019,41,"Great Pond",4,30,30.4330882352941,6.7091323529411,0
"TCRMP",2020,41,"Great Pond",4,30,30.0068382352941,5.0369117647059,0
"TCRMP",2021,41,"Great Pond",4,30,30.0841838235294,6.6424338235294,0
"TCRMP",2022,41,"Great Pond",4,30,29.2110441176471,2.3546544117647,0
"TCRMP",2023,41,"Great Pond",4,30,30.4652867647059,15.5246029411766,0
"TCRMP",2024,41,"Great Pond",4,30,31.7214270833333,21.0533749999999,0
"TCRMP",2007,42,"Great Pond",4,30,29.3013970588235,0,0
"TCRMP",2008,42,"Great Pond",4,30,28.8949117647059,1.0898970588235,0
"TCRMP",2009,42,"Great Pond",4,30,29.6771323529412,1.0756617647059,0
"TCRMP",2010,42,"Great Pond",4,30,29.3780882352941,8.0290147058824,0
"TCRMP",2011,42,"Great Pond",4,30,29.4980073529412,3.2588014705883,0
"TCRMP",2012,42,"Great Pond",4,30,29.5011617647059,5.0335955882352,0
"TCRMP",2013,42,"Great Pond",4,30,29.9776029411765,5.1210073529412,0
"TCRMP",2014,42,"Great Pond",4,30,29.9233455882353,0,0
"TCRMP",2015,42,"Great Pond",4,30,30.1055073529412,6.2626102941177,0
"TCRMP",2016,42,"Great Pond",4,30,29.9297867647059,0,0
"TCRMP",2017,42,"Great Pond",4,30,29.0627941176471,1.1215294117647,0
"TCRMP",2018,42,"Great Pond",4,30,28.5671985294118,0,0
"TCRMP",2019,42,"Great Pond",4,30,30.3726911764706,8.0818235294117,1
"TCRMP",2020,42,"Great Pond",4,30,30.1291176470588,6.1660294117647,1
"TCRMP",2021,42,"Great Pond",4,30,30.5451397058824,8.1875735294118,1
"TCRMP",2022,42,"Great Pond",4,30,29.7897647058824,2.3546544117647,0
"TCRMP",2023,42,"Great Pond",4,30,30.6844117647059,17.2090147058825,1
"TCRMP",2024,42,"Great Pond",4,30,31.0812291666667,21.9619791666666,0
"TCRMP",2007,43,"Great Pond",4,30,29.2366911764706,0,0
"TCRMP",2008,43,"Great Pond",4,30,28.8085441176471,1.0898970588235,0
"TCRMP",2009,43,"Great Pond",4,30,29.5613970588235,1.0756617647059,0
"TCRMP",2010,43,"Great Pond",4,30,28.9501323529412,6.9358529411765,0
"TCRMP",2011,43,"Great Pond",4,30,29.482125,3.2588014705883,0
"TCRMP",2012,43,"Great Pond",4,30,29.4545147058824,5.0335955882352,0
"TCRMP",2013,43,"Great Pond",4,30,30.1608602941176,6.2818676470588,1
"TCRMP",2014,43,"Great Pond",4,30,29.8029117647059,0,0
"TCRMP",2015,43,"Great Pond",4,30,30.2048382352941,7.4674485294118,1
"TCRMP",2016,43,"Great Pond",4,30,30.1013235294118,0,0
"TCRMP",2017,43,"Great Pond",4,30,28.9316544117647,1.1215294117647,0
"TCRMP",2018,43,"Great Pond",4,30,29.1650441176471,0,0
"TCRMP",2019,43,"Great Pond",4,30,29.8356492537313,8.0818235294117,0
"TCRMP",2020,43,"Great Pond",4,30,29.9364632352941,6.1660294117647,0
"TCRMP",2021,43,"Great Pond",4,30,29.5067573529412,8.1875735294118,0
"TCRMP",2022,43,"Great Pond",4,30,29.7055073529412,2.3546544117647,0
"TCRMP",2023,43,"Great Pond",4,30,30.2380588235294,17.0640955882354,0
"TCRMP",2024,43,"Great Pond",4,30,30.8447604166667,22.6366770833333,0
"TCRMP",2007,44,"Great Pond",4,30,28.5805588235294,0,0
"TCRMP",2008,44,"Great Pond",4,30,28.85925,1.0898970588235,0
"TCRMP",2009,44,"Great Pond",4,30,29.2461029411765,1.0756617647059,0
"TCRMP",2010,44,"Great Pond",4,30,28.6159852941176,5.4619852941177,0
"TCRMP",2011,44,"Great Pond",4,30,28.8965955882353,3.2588014705883,0
"TCRMP",2012,44,"Great Pond",4,30,29.5963897058824,5.0335955882352,0
"TCRMP",2013,44,"Great Pond",4,30,29.2769485294118,6.2818676470588,0
"TCRMP",2014,44,"Great Pond",4,30,29.5524485294118,0,0
"TCRMP",2015,44,"Great Pond",4,30,29.6333970588235,7.4674485294118,0
"TCRMP",2016,44,"Great Pond",4,30,29.9901911764706,0,0
"TCRMP",2017,44,"Great Pond",4,30,29.2435735294118,1.1215294117647,0
"TCRMP",2018,44,"Great Pond",4,30,29.4622794117647,0,0
"TCRMP",2019,44,"Great Pond",4,30,29.655,8.0818235294117,0
"TCRMP",2020,44,"Great Pond",4,30,29.3111544117647,6.1660294117647,0
"TCRMP",2021,44,"Great Pond",4,30,29.3503308823529,8.1875735294118,0
"TCRMP",2022,44,"Great Pond",4,30,29.0831323529412,2.3546544117647,0
"TCRMP",2023,44,"Great Pond",4,30,29.8321764705882,15.721580882353,0
"TCRMP",2024,44,"Great Pond",4,30,30.6570625,23.1001354166666,1
"TCRMP",2007,45,"Great Pond",4,30,28.7167941176471,0,0
"TCRMP",2008,45,"Great Pond",4,30,29.3214411764706,1.0898970588235,0
"TCRMP",2009,45,"Great Pond",4,30,29.1311764705882,1.0756617647059,0
"TCRMP",2010,45,"Great Pond",4,30,28.3689117647059,3.858955882353,0
"TCRMP",2011,45,"Great Pond",4,30,29.2774779411765,3.2588014705883,0
"TCRMP",2012,45,"Great Pond",4,30,29.0601176470588,5.0335955882352,0
"TCRMP",2013,45,"Great Pond",4,30,29.2631029411765,6.2818676470588,0
"TCRMP",2014,45,"Great Pond",4,30,29.3057279411765,0,0
"TCRMP",2015,45,"Great Pond",4,30,29.4845882352941,7.4674485294118,0
"TCRMP",2016,45,"Great Pond",4,30,29.2665,0,0
"TCRMP",2017,45,"Great Pond",4,30,28.8028235294118,1.1215294117647,0
"TCRMP",2018,45,"Great Pond",4,30,28.2813308823529,0,0
"TCRMP",2019,45,"Great Pond",4,30,29.2019705882353,8.0818235294117,0
"TCRMP",2020,45,"Great Pond",4,30,28.8764558823529,6.1660294117647,0
"TCRMP",2021,45,"Great Pond",4,30,29.1214338235294,8.1875735294118,0
"TCRMP",2022,45,"Great Pond",4,30,28.5770514705882,2.3546544117647,0
"TCRMP",2023,45,"Great Pond",4,30,30.1243529411765,16.8459338235295,0
"TCRMP",2024,45,"Great Pond",4,30,30.1949479166667,22.90896875,0
"TCRMP",2007,46,"Great Pond",4,30,28.6180882352941,0,0
"TCRMP",2008,46,"Great Pond",4,30,28.6111029411765,1.0898970588235,0
"TCRMP",2009,46,"Great Pond",4,30,29.0372647058824,1.0756617647059,0
"TCRMP",2010,46,"Great Pond",4,30,28.21425,2.0860294117648,0
"TCRMP",2011,46,"Great Pond",4,30,28.6101176470588,3.2588014705883,0
"TCRMP",2012,46,"Great Pond",4,30,28.7685,5.0335955882352,0
"TCRMP",2013,46,"Great Pond",4,30,29.3247794117647,6.2818676470588,0
"TCRMP",2014,46,"Great Pond",4,30,28.9347867647059,0,0
"TCRMP",2015,46,"Great Pond",4,30,28.9521397058824,7.4674485294118,0
"TCRMP",2016,46,"Great Pond",4,30,29.3060220588235,0,0
"TCRMP",2017,46,"Great Pond",4,30,28.9782058823529,1.1215294117647,0
"TCRMP",2018,46,"Great Pond",4,30,28.1786102941176,0,0
"TCRMP",2019,46,"Great Pond",4,30,29.0787941176471,8.0818235294117,0
"TCRMP",2020,46,"Great Pond",4,30,28.7992426470588,6.1660294117647,0
"TCRMP",2021,46,"Great Pond",4,30,28.6290294117647,8.1875735294118,0
"TCRMP",2022,46,"Great Pond",4,30,28.5996470588235,2.3546544117647,0
"TCRMP",2023,46,"Great Pond",4,30,29.2301176470588,15.7811691176471,0
"TCRMP",2024,46,"Great Pond",4,30,29.8758125,21.6238541666667,0
"TCRMP",2007,47,"Great Pond",4,30,28.37375,0,0
"TCRMP",2008,47,"Great Pond",4,30,28.32925,1.0898970588235,0
"TCRMP",2009,47,"Great Pond",4,30,28.9953088235294,1.0756617647059,0
"TCRMP",2010,47,"Great Pond",4,30,27.4849411764706,1.0250147058824,0
"TCRMP",2011,47,"Great Pond",4,30,28.4527794117647,2.2556102941177,0
"TCRMP",2012,47,"Great Pond",4,30,29.1953308823529,5.0335955882352,0
"TCRMP",2013,47,"Great Pond",4,30,28.9244264705882,6.2818676470588,0
"TCRMP",2014,47,"Great Pond",4,30,28.6057941176471,0,0
"TCRMP",2015,47,"Great Pond",4,30,28.6828161764706,7.4674485294118,0
"TCRMP",2016,47,"Great Pond",4,30,29.0551764705882,0,0
"TCRMP",2017,47,"Great Pond",4,30,28.9056176470588,1.1215294117647,0
"TCRMP",2018,47,"Great Pond",4,30,28.1606029411765,0,0
